report_month,date,scope_type,scope_name,parent_account,lead_target_month,deal_target_month,lead_cost_target_month,lead_cost_target_month_disp,cpl_target,cpl_target_disp,cps_target,cps_target_disp,daily_leads,daily_lead_target,daily_lead_attain,daily_lead_attain_pct,mtd_leads,mtd_lead_attain,mtd_lead_attain_pct,daily_deals,daily_deal_target,daily_deal_attain,daily_deal_attain_pct,mtd_deals,mtd_deal_attain,mtd_deal_attain_pct,daily_spend,mtd_spend,daily_cpl,daily_cpl_disp,mtd_cpl,mtd_cpl_disp,daily_cps,daily_cps_disp,mtd_cps,mtd_cps_disp,target_pool
2026-05,2026-05-29,account,抖音-星途汽车直营中心,,14850.0,50.0,453001.13,453001.13,55.0,55.00,9060.02,9060.02,0.0,4939.3333,0.0,0.00%,32.0,0.0021548821548821547,0.22%,0.0,16.3333,0.0,0.00%,1.0,0.02,2.00%,0.0,0.0,,N/A,0.0,0.00,,N/A,0.0,0.00,官方+直营目标池
2026-05,2026-05-30,account,抖音-星途汽车直营中心,,14850.0,50.0,453001.13,453001.13,55.0,55.00,9060.02,9060.02,0.0,7409.0,0.0,0.00%,32.0,0.0021548821548821547,0.22%,0.0,24.5,0.0,0.00%,1.0,0.02,2.00%,0.0,0.0,,N/A,0.0,0.00,,N/A,0.0,0.00,官方+直营目标池
2026-05,2026-05-31,account,抖音-星途汽车直营中心,,14850.0,50.0,453001.13,453001.13,55.0,55.00,9060.02,9060.02,0.0,14818.0,0.0,0.00%,32.0,0.0021548821548821547,0.22%,0.0,49.0,0.0,0.00%,1.0,0.02,2.00%,0.0,0.0,,N/A,0.0,0.00,,N/A,0.0,0.00,官方+直营目标池
2026-05,2026-05-01,account,抖音来客,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,0.0,,N/A,,N/A,,N/A,,N/A,抖音来客
2026-05,2026-05-02,account,抖音来客,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,0.0,,N/A,,N/A,,N/A,,N/A,抖音来客
2026-05,2026-05-03,account,抖音来客,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,0.0,,N/A,,N/A,,N/A,,N/A,抖音来客
2026-05,2026-05-04,account,抖音来客,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,0.0,,N/A,,N/A,,N/A,,N/A,抖音来客
2026-05,2026-05-05,account,抖音来客,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,0.0,,N/A,,N/A,,N/A,,N/A,抖音来客
2026-05,2026-05-06,account,抖音来客,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,0.0,,N/A,,N/A,,N/A,,N/A,抖音来客
2026-05,2026-05-07,account,抖音来客,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,0.0,,N/A,,N/A,,N/A,,N/A,抖音来客
2026-05,2026-05-08,account,抖音来客,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,0.0,,N/A,,N/A,,N/A,,N/A,抖音来客
2026-05,2026-05-09,account,抖音来客,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,0.0,,N/A,,N/A,,N/A,,N/A,抖音来客
2026-05,2026-05-10,account,抖音来客,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,0.0,,N/A,,N/A,,N/A,,N/A,抖音来客
2026-05,2026-05-11,account,抖音来客,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,0.0,,N/A,,N/A,,N/A,,N/A,抖音来客
2026-05,2026-05-12,account,抖音来客,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,0.0,,N/A,,N/A,,N/A,,N/A,抖音来客
2026-05,2026-05-13,account,抖音来客,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,0.0,,N/A,,N/A,,N/A,,N/A,抖音来客
2026-05,2026-05-14,account,抖音来客,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,0.0,,N/A,,N/A,,N/A,,N/A,抖音来客
2026-05,2026-05-15,account,抖音来客,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,0.0,,N/A,,N/A,,N/A,,N/A,抖音来客
2026-05,2026-05-16,account,抖音来客,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,0.0,,N/A,,N/A,,N/A,,N/A,抖音来客
2026-05,2026-05-17,account,抖音来客,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,0.0,,N/A,,N/A,,N/A,,N/A,抖音来客
2026-05,2026-05-18,account,抖音来客,,0.0,0.0,,N/A,,N/A,,N/A,1.0,0.0,,N/A,1.0,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,0.0,0.0,0.00,0.0,0.00,,N/A,,N/A,抖音来客
2026-05,2026-05-19,account,抖音来客,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,1.0,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,0.0,,N/A,0.0,0.00,,N/A,,N/A,抖音来客
2026-05,2026-05-20,account,抖音来客,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,1.0,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,0.0,,N/A,0.0,0.00,,N/A,,N/A,抖音来客
2026-05,2026-05-21,account,抖音来客,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,1.0,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,0.0,,N/A,0.0,0.00,,N/A,,N/A,抖音来客
2026-05,2026-05-22,account,抖音来客,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,1.0,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,0.0,,N/A,0.0,0.00,,N/A,,N/A,抖音来客
2026-05,2026-05-23,account,抖音来客,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,1.0,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,0.0,,N/A,0.0,0.00,,N/A,,N/A,抖音来客
2026-05,2026-05-24,account,抖音来客,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,1.0,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,0.0,,N/A,0.0,0.00,,N/A,,N/A,抖音来客
2026-05,2026-05-25,account,抖音来客,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,1.0,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,0.0,,N/A,0.0,0.00,,N/A,,N/A,抖音来客
2026-05,2026-05-26,account,抖音来客,,0.0,0.0,,N/A,,N/A,,N/A,1.0,0.0,,N/A,2.0,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,0.0,0.0,0.00,0.0,0.00,,N/A,,N/A,抖音来客
2026-05,2026-05-27,account,抖音来客,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,2.0,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,0.0,,N/A,0.0,0.00,,N/A,,N/A,抖音来客
2026-05,2026-05-28,account,抖音来客,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,2.0,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,0.0,,N/A,0.0,0.00,,N/A,,N/A,抖音来客
2026-05,2026-05-29,account,抖音来客,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,2.0,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,0.0,,N/A,0.0,0.00,,N/A,,N/A,抖音来客
2026-05,2026-05-30,account,抖音来客,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,2.0,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,0.0,,N/A,0.0,0.00,,N/A,,N/A,抖音来客
2026-05,2026-05-31,account,抖音来客,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,2.0,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,0.0,,N/A,0.0,0.00,,N/A,,N/A,抖音来客
2026-05,2026-05-01,account,星途星纪元,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,0.0,,N/A,,N/A,,N/A,,N/A,星途星纪元
2026-05,2026-05-02,account,星途星纪元,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,0.0,,N/A,,N/A,,N/A,,N/A,星途星纪元
2026-05,2026-05-03,account,星途星纪元,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,0.0,,N/A,,N/A,,N/A,,N/A,星途星纪元
2026-05,2026-05-04,account,星途星纪元,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,0.0,,N/A,,N/A,,N/A,,N/A,星途星纪元
2026-05,2026-05-05,account,星途星纪元,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,0.0,,N/A,,N/A,,N/A,,N/A,星途星纪元
2026-05,2026-05-06,account,星途星纪元,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,0.0,,N/A,,N/A,,N/A,,N/A,星途星纪元
2026-05,2026-05-07,account,星途星纪元,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,0.0,,N/A,1.0,0.0,,N/A,1.0,,N/A,0.0,0.0,,N/A,,N/A,0.0,0.00,0.0,0.00,星途星纪元
2026-05,2026-05-08,account,星途星纪元,,0.0,0.0,,N/A,,N/A,,N/A,1.0,0.0,,N/A,1.0,,N/A,0.0,0.0,,N/A,1.0,,N/A,0.0,0.0,0.0,0.00,0.0,0.00,,N/A,0.0,0.00,星途星纪元
2026-05,2026-05-09,account,星途星纪元,,0.0,0.0,,N/A,,N/A,,N/A,1.0,0.0,,N/A,2.0,,N/A,0.0,0.0,,N/A,1.0,,N/A,0.0,0.0,0.0,0.00,0.0,0.00,,N/A,0.0,0.00,星途星纪元
2026-05,2026-05-10,account,星途星纪元,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,2.0,,N/A,1.0,0.0,,N/A,2.0,,N/A,0.0,0.0,,N/A,0.0,0.00,0.0,0.00,0.0,0.00,星途星纪元
2026-05,2026-05-11,account,星途星纪元,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,2.0,,N/A,0.0,0.0,,N/A,2.0,,N/A,0.0,0.0,,N/A,0.0,0.00,,N/A,0.0,0.00,星途星纪元
2026-05,2026-05-12,account,星途星纪元,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,2.0,,N/A,0.0,0.0,,N/A,2.0,,N/A,0.0,0.0,,N/A,0.0,0.00,,N/A,0.0,0.00,星途星纪元
2026-05,2026-05-13,account,星途星纪元,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,2.0,,N/A,0.0,0.0,,N/A,2.0,,N/A,0.0,0.0,,N/A,0.0,0.00,,N/A,0.0,0.00,星途星纪元
2026-05,2026-05-14,account,星途星纪元,,0.0,0.0,,N/A,,N/A,,N/A,1.0,0.0,,N/A,3.0,,N/A,0.0,0.0,,N/A,2.0,,N/A,0.0,0.0,0.0,0.00,0.0,0.00,,N/A,0.0,0.00,星途星纪元
2026-05,2026-05-15,account,星途星纪元,,0.0,0.0,,N/A,,N/A,,N/A,1.0,0.0,,N/A,4.0,,N/A,1.0,0.0,,N/A,3.0,,N/A,0.0,0.0,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,星途星纪元
2026-05,2026-05-16,account,星途星纪元,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,4.0,,N/A,1.0,0.0,,N/A,4.0,,N/A,0.0,0.0,,N/A,0.0,0.00,0.0,0.00,0.0,0.00,星途星纪元
2026-05,2026-05-17,account,星途星纪元,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,4.0,,N/A,0.0,0.0,,N/A,4.0,,N/A,0.0,0.0,,N/A,0.0,0.00,,N/A,0.0,0.00,星途星纪元
2026-05,2026-05-18,account,星途星纪元,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,4.0,,N/A,0.0,0.0,,N/A,4.0,,N/A,0.0,0.0,,N/A,0.0,0.00,,N/A,0.0,0.00,星途星纪元
2026-05,2026-05-19,account,星途星纪元,,0.0,0.0,,N/A,,N/A,,N/A,2.0,0.0,,N/A,6.0,,N/A,0.0,0.0,,N/A,4.0,,N/A,0.0,0.0,0.0,0.00,0.0,0.00,,N/A,0.0,0.00,星途星纪元
2026-05,2026-05-20,account,星途星纪元,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,6.0,,N/A,0.0,0.0,,N/A,4.0,,N/A,0.0,0.0,,N/A,0.0,0.00,,N/A,0.0,0.00,星途星纪元
2026-05,2026-05-21,account,星途星纪元,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,6.0,,N/A,0.0,0.0,,N/A,4.0,,N/A,0.0,0.0,,N/A,0.0,0.00,,N/A,0.0,0.00,星途星纪元
2026-05,2026-05-22,account,星途星纪元,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,6.0,,N/A,0.0,0.0,,N/A,4.0,,N/A,0.0,0.0,,N/A,0.0,0.00,,N/A,0.0,0.00,星途星纪元
2026-05,2026-05-23,account,星途星纪元,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,6.0,,N/A,0.0,0.0,,N/A,4.0,,N/A,0.0,0.0,,N/A,0.0,0.00,,N/A,0.0,0.00,星途星纪元
2026-05,2026-05-24,account,星途星纪元,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,6.0,,N/A,0.0,0.0,,N/A,4.0,,N/A,0.0,0.0,,N/A,0.0,0.00,,N/A,0.0,0.00,星途星纪元
2026-05,2026-05-25,account,星途星纪元,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,6.0,,N/A,2.0,0.0,,N/A,6.0,,N/A,0.0,0.0,,N/A,0.0,0.00,0.0,0.00,0.0,0.00,星途星纪元
2026-05,2026-05-26,account,星途星纪元,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,6.0,,N/A,0.0,0.0,,N/A,6.0,,N/A,0.0,0.0,,N/A,0.0,0.00,,N/A,0.0,0.00,星途星纪元
2026-05,2026-05-27,account,星途星纪元,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,6.0,,N/A,0.0,0.0,,N/A,6.0,,N/A,0.0,0.0,,N/A,0.0,0.00,,N/A,0.0,0.00,星途星纪元
2026-05,2026-05-28,account,星途星纪元,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,6.0,,N/A,0.0,0.0,,N/A,6.0,,N/A,0.0,0.0,,N/A,0.0,0.00,,N/A,0.0,0.00,星途星纪元
2026-05,2026-05-29,account,星途星纪元,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,6.0,,N/A,0.0,0.0,,N/A,6.0,,N/A,0.0,0.0,,N/A,0.0,0.00,,N/A,0.0,0.00,星途星纪元
2026-05,2026-05-30,account,星途星纪元,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,6.0,,N/A,0.0,0.0,,N/A,6.0,,N/A,0.0,0.0,,N/A,0.0,0.00,,N/A,0.0,0.00,星途星纪元
2026-05,2026-05-31,account,星途星纪元,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,6.0,,N/A,0.0,0.0,,N/A,6.0,,N/A,0.0,0.0,,N/A,0.0,0.00,,N/A,0.0,0.00,星途星纪元
2026-05,2026-05-01,account,星途星纪元直播营销中心+,,0.0,0.0,,N/A,,N/A,,N/A,1.0,0.0,,N/A,1.0,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,0.0,0.0,0.00,0.0,0.00,,N/A,,N/A,星途星纪元直播营销中心+
2026-05,2026-05-02,account,星途星纪元直播营销中心+,,0.0,0.0,,N/A,,N/A,,N/A,1.0,0.0,,N/A,2.0,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,0.0,0.0,0.00,0.0,0.00,,N/A,,N/A,星途星纪元直播营销中心+
2026-05,2026-05-03,account,星途星纪元直播营销中心+,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,2.0,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,0.0,,N/A,0.0,0.00,,N/A,,N/A,星途星纪元直播营销中心+
2026-05,2026-05-04,account,星途星纪元直播营销中心+,,0.0,0.0,,N/A,,N/A,,N/A,1.0,0.0,,N/A,3.0,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,0.0,0.0,0.00,0.0,0.00,,N/A,,N/A,星途星纪元直播营销中心+
2026-05,2026-05-05,account,星途星纪元直播营销中心+,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,3.0,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,0.0,,N/A,0.0,0.00,,N/A,,N/A,星途星纪元直播营销中心+
2026-05,2026-05-06,account,星途星纪元直播营销中心+,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,3.0,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,0.0,,N/A,0.0,0.00,,N/A,,N/A,星途星纪元直播营销中心+
2026-05,2026-05-07,account,星途星纪元直播营销中心+,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,3.0,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,0.0,,N/A,0.0,0.00,,N/A,,N/A,星途星纪元直播营销中心+
2026-05,2026-05-08,account,星途星纪元直播营销中心+,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,3.0,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,0.0,,N/A,0.0,0.00,,N/A,,N/A,星途星纪元直播营销中心+
2026-05,2026-05-09,account,星途星纪元直播营销中心+,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,3.0,,N/A,1.0,0.0,,N/A,1.0,,N/A,0.0,0.0,,N/A,0.0,0.00,0.0,0.00,0.0,0.00,星途星纪元直播营销中心+
2026-05,2026-05-10,account,星途星纪元直播营销中心+,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,3.0,,N/A,2.0,0.0,,N/A,3.0,,N/A,0.0,0.0,,N/A,0.0,0.00,0.0,0.00,0.0,0.00,星途星纪元直播营销中心+
2026-05,2026-05-11,account,星途星纪元直播营销中心+,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,3.0,,N/A,0.0,0.0,,N/A,3.0,,N/A,0.0,0.0,,N/A,0.0,0.00,,N/A,0.0,0.00,星途星纪元直播营销中心+
2026-05,2026-05-12,account,星途星纪元直播营销中心+,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,3.0,,N/A,0.0,0.0,,N/A,3.0,,N/A,0.0,0.0,,N/A,0.0,0.00,,N/A,0.0,0.00,星途星纪元直播营销中心+
2026-05,2026-05-13,account,星途星纪元直播营销中心+,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,3.0,,N/A,0.0,0.0,,N/A,3.0,,N/A,0.0,0.0,,N/A,0.0,0.00,,N/A,0.0,0.00,星途星纪元直播营销中心+
2026-05,2026-05-14,account,星途星纪元直播营销中心+,,0.0,0.0,,N/A,,N/A,,N/A,1.0,0.0,,N/A,4.0,,N/A,0.0,0.0,,N/A,3.0,,N/A,0.0,0.0,0.0,0.00,0.0,0.00,,N/A,0.0,0.00,星途星纪元直播营销中心+
2026-05,2026-05-15,account,星途星纪元直播营销中心+,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,4.0,,N/A,1.0,0.0,,N/A,4.0,,N/A,0.0,0.0,,N/A,0.0,0.00,0.0,0.00,0.0,0.00,星途星纪元直播营销中心+
2026-05,2026-05-16,account,星途星纪元直播营销中心+,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,4.0,,N/A,0.0,0.0,,N/A,4.0,,N/A,0.0,0.0,,N/A,0.0,0.00,,N/A,0.0,0.00,星途星纪元直播营销中心+
2026-05,2026-05-17,account,星途星纪元直播营销中心+,,0.0,0.0,,N/A,,N/A,,N/A,1.0,0.0,,N/A,5.0,,N/A,0.0,0.0,,N/A,4.0,,N/A,0.0,0.0,0.0,0.00,0.0,0.00,,N/A,0.0,0.00,星途星纪元直播营销中心+
2026-05,2026-05-18,account,星途星纪元直播营销中心+,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,5.0,,N/A,0.0,0.0,,N/A,4.0,,N/A,0.0,0.0,,N/A,0.0,0.00,,N/A,0.0,0.00,星途星纪元直播营销中心+
2026-05,2026-05-19,account,星途星纪元直播营销中心+,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,5.0,,N/A,1.0,0.0,,N/A,5.0,,N/A,0.0,0.0,,N/A,0.0,0.00,0.0,0.00,0.0,0.00,星途星纪元直播营销中心+
2026-05,2026-05-20,account,星途星纪元直播营销中心+,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,5.0,,N/A,0.0,0.0,,N/A,5.0,,N/A,0.0,0.0,,N/A,0.0,0.00,,N/A,0.0,0.00,星途星纪元直播营销中心+
2026-05,2026-05-21,account,星途星纪元直播营销中心+,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,5.0,,N/A,0.0,0.0,,N/A,5.0,,N/A,0.0,0.0,,N/A,0.0,0.00,,N/A,0.0,0.00,星途星纪元直播营销中心+
2026-05,2026-05-22,account,星途星纪元直播营销中心+,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,5.0,,N/A,0.0,0.0,,N/A,5.0,,N/A,0.0,0.0,,N/A,0.0,0.00,,N/A,0.0,0.00,星途星纪元直播营销中心+
2026-05,2026-05-23,account,星途星纪元直播营销中心+,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,5.0,,N/A,0.0,0.0,,N/A,5.0,,N/A,0.0,0.0,,N/A,0.0,0.00,,N/A,0.0,0.00,星途星纪元直播营销中心+
2026-05,2026-05-24,account,星途星纪元直播营销中心+,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,5.0,,N/A,0.0,0.0,,N/A,5.0,,N/A,0.0,0.0,,N/A,0.0,0.00,,N/A,0.0,0.00,星途星纪元直播营销中心+
2026-05,2026-05-25,account,星途星纪元直播营销中心+,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,5.0,,N/A,0.0,0.0,,N/A,5.0,,N/A,0.0,0.0,,N/A,0.0,0.00,,N/A,0.0,0.00,星途星纪元直播营销中心+
2026-05,2026-05-26,account,星途星纪元直播营销中心+,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,5.0,,N/A,0.0,0.0,,N/A,5.0,,N/A,0.0,0.0,,N/A,0.0,0.00,,N/A,0.0,0.00,星途星纪元直播营销中心+
2026-05,2026-05-27,account,星途星纪元直播营销中心+,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,5.0,,N/A,0.0,0.0,,N/A,5.0,,N/A,0.0,0.0,,N/A,0.0,0.00,,N/A,0.0,0.00,星途星纪元直播营销中心+
2026-05,2026-05-28,account,星途星纪元直播营销中心+,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,5.0,,N/A,0.0,0.0,,N/A,5.0,,N/A,0.0,0.0,,N/A,0.0,0.00,,N/A,0.0,0.00,星途星纪元直播营销中心+
2026-05,2026-05-29,account,星途星纪元直播营销中心+,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,5.0,,N/A,0.0,0.0,,N/A,5.0,,N/A,0.0,0.0,,N/A,0.0,0.00,,N/A,0.0,0.00,星途星纪元直播营销中心+
2026-05,2026-05-30,account,星途星纪元直播营销中心+,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,5.0,,N/A,0.0,0.0,,N/A,5.0,,N/A,0.0,0.0,,N/A,0.0,0.00,,N/A,0.0,0.00,星途星纪元直播营销中心+
2026-05,2026-05-31,account,星途星纪元直播营销中心+,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,5.0,,N/A,0.0,0.0,,N/A,5.0,,N/A,0.0,0.0,,N/A,0.0,0.00,,N/A,0.0,0.00,星途星纪元直播营销中心+
2026-05,2026-05-01,account_total,线索组汇总,,29700.0,100.0,906002.26,906002.26,30.5051,30.51,9060.0226,9060.02,2137.0,958.0645,2.2305387205387204,223.05%,2137.0,0.07195286195286195,7.20%,3.0,3.2258,0.93,93.00%,3.0,0.03,3.00%,93039.73,93039.73,43.5375,43.54,43.5375,43.54,31013.2433,31013.24,31013.2433,31013.24,
2026-05,2026-05-02,account_total,线索组汇总,,29700.0,100.0,906002.26,906002.26,30.5051,30.51,9060.0226,9060.02,1972.0,918.7667,2.146355621666727,214.64%,4109.0,0.13835016835016836,13.84%,2.0,3.2333,0.6185567010309279,61.86%,5.0,0.05,5.00%,77139.64,170179.37,39.1175,39.12,41.4162,41.42,38569.82,38569.82,34035.874,34035.87,
2026-05,2026-05-03,account_total,线索组汇总,,29700.0,100.0,906002.26,906002.26,30.5051,30.51,9060.0226,9060.02,2899.0,882.4483,3.2851783830252823,328.52%,7008.0,0.23595959595959595,23.60%,1.0,3.2759,0.30526315789473685,30.53%,6.0,0.06,6.00%,117319.69,287499.06,40.469,40.47,41.0244,41.02,117319.69,117319.69,47916.51,47916.51,
2026-05,2026-05-04,account_total,线索组汇总,,29700.0,100.0,906002.26,906002.26,30.5051,30.51,9060.0226,9060.02,671.0,810.4286,0.8279569892473118,82.80%,7679.0,0.25855218855218853,25.86%,2.0,3.3571,0.5957446808510638,59.57%,8.0,0.08,8.00%,38490.1,325989.16,57.3623,57.36,42.452,42.45,19245.05,19245.05,40748.645,40748.64,
