report_month,date,scope_type,scope_name,parent_account,lead_target_month,deal_target_month,lead_cost_target_month,lead_cost_target_month_disp,cpl_target,cpl_target_disp,cps_target,cps_target_disp,daily_leads,daily_lead_target,daily_lead_attain,daily_lead_attain_pct,mtd_leads,mtd_lead_attain,mtd_lead_attain_pct,daily_deals,daily_deal_target,daily_deal_attain,daily_deal_attain_pct,mtd_deals,mtd_deal_attain,mtd_deal_attain_pct,daily_spend,mtd_spend,daily_cpl,daily_cpl_disp,mtd_cpl,mtd_cpl_disp,daily_cps,daily_cps_disp,mtd_cps,mtd_cps_disp,target_pool
2026-03,2026-03-18,account,快手-EXEED星途,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,0.0,,N/A,1.0,,N/A,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.00,快手-EXEED星途
2026-03,2026-03-19,account,快手-EXEED星途,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,0.0,,N/A,1.0,,N/A,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.00,快手-EXEED星途
2026-03,2026-03-20,account,快手-EXEED星途,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,0.0,,N/A,1.0,,N/A,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.00,快手-EXEED星途
2026-03,2026-03-21,account,快手-EXEED星途,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,0.0,,N/A,1.0,,N/A,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.00,快手-EXEED星途
2026-03,2026-03-22,account,快手-EXEED星途,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,0.0,,N/A,1.0,,N/A,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.00,快手-EXEED星途
2026-03,2026-03-23,account,快手-EXEED星途,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,0.0,,N/A,1.0,,N/A,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.00,快手-EXEED星途
2026-03,2026-03-24,account,快手-EXEED星途,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,0.0,,N/A,1.0,,N/A,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.00,快手-EXEED星途
2026-03,2026-03-25,account,快手-EXEED星途,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,0.0,,N/A,1.0,,N/A,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.00,快手-EXEED星途
2026-03,2026-03-26,account,快手-EXEED星途,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,0.0,,N/A,1.0,,N/A,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.00,快手-EXEED星途
2026-03,2026-03-27,account,快手-EXEED星途,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,0.0,,N/A,1.0,,N/A,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.00,快手-EXEED星途
2026-03,2026-03-28,account,快手-EXEED星途,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,0.0,,N/A,1.0,,N/A,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.00,快手-EXEED星途
2026-03,2026-03-29,account,快手-EXEED星途,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,0.0,,N/A,1.0,,N/A,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.00,快手-EXEED星途
2026-03,2026-03-30,account,快手-EXEED星途,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,0.0,,N/A,1.0,,N/A,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.00,快手-EXEED星途
2026-03,2026-03-31,account,快手-EXEED星途,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,0.0,,N/A,1.0,,N/A,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.00,快手-EXEED星途
2026-03,2026-03-01,account,抖音-EXEED星途,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,0.0,,N/A,,N/A,,N/A,,N/A,抖音-EXEED星途
2026-03,2026-03-02,account,抖音-EXEED星途,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,0.0,,N/A,,N/A,,N/A,,N/A,抖音-EXEED星途
2026-03,2026-03-03,account,抖音-EXEED星途,,0.0,0.0,,N/A,,N/A,,N/A,1.0,0.0,,N/A,1.0,,N/A,0.0,0.0,,N/A,0.0,,N/A,918.5,918.5,918.5,918.50,918.5,918.50,,N/A,,N/A,抖音-EXEED星途
2026-03,2026-03-04,account,抖音-EXEED星途,,0.0,0.0,,N/A,,N/A,,N/A,1.0,0.0,,N/A,2.0,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,918.5,0.0,0.00,459.25,459.25,,N/A,,N/A,抖音-EXEED星途
2026-03,2026-03-05,account,抖音-EXEED星途,,0.0,0.0,,N/A,,N/A,,N/A,1.0,0.0,,N/A,3.0,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,918.5,0.0,0.00,306.1667,306.17,,N/A,,N/A,抖音-EXEED星途
2026-03,2026-03-06,account,抖音-EXEED星途,,0.0,0.0,,N/A,,N/A,,N/A,1.0,0.0,,N/A,4.0,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,918.5,0.0,0.00,229.625,229.62,,N/A,,N/A,抖音-EXEED星途
2026-03,2026-03-07,account,抖音-EXEED星途,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,4.0,,N/A,0.0,0.0,,N/A,0.0,,N/A,0.0,918.5,,N/A,229.625,229.62,,N/A,,N/A,抖音-EXEED星途
2026-03,2026-03-08,account,抖音-EXEED星途,,0.0,0.0,,N/A,,N/A,,N/A,4.0,0.0,,N/A,8.0,,N/A,0.0,0.0,,N/A,0.0,,N/A,1100.0,2018.5,275.0,275.00,252.3125,252.31,,N/A,,N/A,抖音-EXEED星途
2026-03,2026-03-09,account,抖音-EXEED星途,,0.0,0.0,,N/A,,N/A,,N/A,2.0,0.0,,N/A,10.0,,N/A,1.0,0.0,,N/A,1.0,,N/A,0.0,2018.5,0.0,0.00,201.85,201.85,0.0,0.00,2018.5,2018.50,抖音-EXEED星途
2026-03,2026-03-10,account,抖音-EXEED星途,,0.0,0.0,,N/A,,N/A,,N/A,10.0,0.0,,N/A,20.0,,N/A,0.0,0.0,,N/A,1.0,,N/A,873.39,2891.89,87.339,87.34,144.5945,144.59,,N/A,2891.89,2891.89,抖音-EXEED星途
2026-03,2026-03-11,account,抖音-EXEED星途,,0.0,0.0,,N/A,,N/A,,N/A,11.0,0.0,,N/A,31.0,,N/A,1.0,0.0,,N/A,2.0,,N/A,0.0,2891.89,0.0,0.00,93.2868,93.29,0.0,0.00,1445.945,1445.94,抖音-EXEED星途
2026-03,2026-03-12,account,抖音-EXEED星途,,0.0,0.0,,N/A,,N/A,,N/A,5.0,0.0,,N/A,36.0,,N/A,0.0,0.0,,N/A,2.0,,N/A,1091.56,3983.45,218.312,218.31,110.6514,110.65,,N/A,1991.725,1991.72,抖音-EXEED星途
2026-03,2026-03-13,account,抖音-EXEED星途,,0.0,0.0,,N/A,,N/A,,N/A,4.0,0.0,,N/A,40.0,,N/A,0.0,0.0,,N/A,2.0,,N/A,1145.34,5128.79,286.335,286.33,128.2198,128.22,,N/A,2564.395,2564.39,抖音-EXEED星途
2026-03,2026-03-14,account,抖音-EXEED星途,,0.0,0.0,,N/A,,N/A,,N/A,8.0,0.0,,N/A,48.0,,N/A,0.0,0.0,,N/A,2.0,,N/A,277.94,5406.73,34.7425,34.74,112.6402,112.64,,N/A,2703.365,2703.36,抖音-EXEED星途
2026-03,2026-03-15,account,抖音-EXEED星途,,0.0,0.0,,N/A,,N/A,,N/A,4.0,0.0,,N/A,52.0,,N/A,0.0,0.0,,N/A,2.0,,N/A,500.0,5906.73,125.0,125.00,113.591,113.59,,N/A,2953.365,2953.36,抖音-EXEED星途
2026-03,2026-03-16,account,抖音-EXEED星途,,0.0,0.0,,N/A,,N/A,,N/A,3.0,0.0,,N/A,55.0,,N/A,0.0,0.0,,N/A,2.0,,N/A,544.71,6451.44,181.57,181.57,117.2989,117.30,,N/A,3225.72,3225.72,抖音-EXEED星途
2026-03,2026-03-17,account,抖音-EXEED星途,,0.0,0.0,,N/A,,N/A,,N/A,8.0,0.0,,N/A,63.0,,N/A,1.0,0.0,,N/A,3.0,,N/A,679.18,7130.62,84.8975,84.90,113.1844,113.18,679.18,679.18,2376.8733,2376.87,抖音-EXEED星途
2026-03,2026-03-18,account,抖音-EXEED星途,,0.0,0.0,,N/A,,N/A,,N/A,169.0,0.0,,N/A,232.0,,N/A,0.0,0.0,,N/A,3.0,,N/A,11466.24,18596.86,67.8476,67.85,80.1589,80.16,,N/A,6198.9533,6198.95,抖音-EXEED星途
2026-03,2026-03-19,account,抖音-EXEED星途,,0.0,0.0,,N/A,,N/A,,N/A,8.0,0.0,,N/A,240.0,,N/A,0.0,0.0,,N/A,3.0,,N/A,735.1,19331.96,91.8875,91.89,80.5498,80.55,,N/A,6443.9867,6443.99,抖音-EXEED星途
2026-03,2026-03-20,account,抖音-EXEED星途,,0.0,0.0,,N/A,,N/A,,N/A,4.0,0.0,,N/A,244.0,,N/A,0.0,0.0,,N/A,3.0,,N/A,319.85,19651.81,79.9625,79.96,80.5402,80.54,,N/A,6550.6033,6550.60,抖音-EXEED星途
2026-03,2026-03-21,account,抖音-EXEED星途,,0.0,0.0,,N/A,,N/A,,N/A,1.0,0.0,,N/A,245.0,,N/A,0.0,0.0,,N/A,3.0,,N/A,0.0,19651.81,0.0,0.00,80.2115,80.21,,N/A,6550.6033,6550.60,抖音-EXEED星途
2026-03,2026-03-22,account,抖音-EXEED星途,,0.0,0.0,,N/A,,N/A,,N/A,3.0,0.0,,N/A,248.0,,N/A,0.0,0.0,,N/A,3.0,,N/A,0.0,19651.81,0.0,0.00,79.2412,79.24,,N/A,6550.6033,6550.60,抖音-EXEED星途
2026-03,2026-03-23,account,抖音-EXEED星途,,0.0,0.0,,N/A,,N/A,,N/A,1.0,0.0,,N/A,249.0,,N/A,0.0,0.0,,N/A,3.0,,N/A,0.0,19651.81,0.0,0.00,78.9229,78.92,,N/A,6550.6033,6550.60,抖音-EXEED星途
2026-03,2026-03-24,account,抖音-EXEED星途,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,249.0,,N/A,0.0,0.0,,N/A,3.0,,N/A,0.0,19651.81,,N/A,78.9229,78.92,,N/A,6550.6033,6550.60,抖音-EXEED星途
2026-03,2026-03-25,account,抖音-EXEED星途,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,249.0,,N/A,0.0,0.0,,N/A,3.0,,N/A,0.0,19651.81,,N/A,78.9229,78.92,,N/A,6550.6033,6550.60,抖音-EXEED星途
2026-03,2026-03-26,account,抖音-EXEED星途,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,249.0,,N/A,0.0,0.0,,N/A,3.0,,N/A,0.0,19651.81,,N/A,78.9229,78.92,,N/A,6550.6033,6550.60,抖音-EXEED星途
2026-03,2026-03-27,account,抖音-EXEED星途,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,249.0,,N/A,0.0,0.0,,N/A,3.0,,N/A,0.0,19651.81,,N/A,78.9229,78.92,,N/A,6550.6033,6550.60,抖音-EXEED星途
2026-03,2026-03-28,account,抖音-EXEED星途,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,249.0,,N/A,0.0,0.0,,N/A,3.0,,N/A,0.0,19651.81,,N/A,78.9229,78.92,,N/A,6550.6033,6550.60,抖音-EXEED星途
2026-03,2026-03-29,account,抖音-EXEED星途,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,249.0,,N/A,0.0,0.0,,N/A,3.0,,N/A,0.0,19651.81,,N/A,78.9229,78.92,,N/A,6550.6033,6550.60,抖音-EXEED星途
2026-03,2026-03-30,account,抖音-EXEED星途,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,249.0,,N/A,0.0,0.0,,N/A,3.0,,N/A,0.0,19651.81,,N/A,78.9229,78.92,,N/A,6550.6033,6550.60,抖音-EXEED星途
2026-03,2026-03-31,account,抖音-EXEED星途,,0.0,0.0,,N/A,,N/A,,N/A,0.0,0.0,,N/A,249.0,,N/A,0.0,0.0,,N/A,3.0,,N/A,0.0,19651.81,,N/A,78.9229,78.92,,N/A,6550.6033,6550.60,抖音-EXEED星途
2026-03,2026-03-01,account,抖音-星途汽车官方直播间,,14476.0,65.1429,247864.68,247864.68,17.1225,17.12,3804.9403,3804.94,0.0,466.9677,0.0,0.00%,0.0,0.0,0.00%,0.0,2.1014,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,,N/A,,N/A,,N/A,,N/A,官方+直营目标池
2026-03,2026-03-02,account,抖音-星途汽车官方直播间,,14476.0,65.1429,247864.68,247864.68,17.1225,17.12,3804.9403,3804.94,2.0,482.5333,0.004144791378833932,0.41%,2.0,0.00013815971262779773,0.01%,0.0,2.1714,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.0,0.00,0.0,0.00,,N/A,,N/A,官方+直营目标池
2026-03,2026-03-03,account,抖音-星途汽车官方直播间,,14476.0,65.1429,247864.68,247864.68,17.1225,17.12,3804.9403,3804.94,0.0,499.1034,0.0,0.00%,2.0,0.00013815971262779773,0.01%,0.0,2.2463,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,,N/A,0.0,0.00,,N/A,,N/A,官方+直营目标池
2026-03,2026-03-04,account,抖音-星途汽车官方直播间,,14476.0,65.1429,247864.68,247864.68,17.1225,17.12,3804.9403,3804.94,7.0,516.9286,0.013541522730413154,1.35%,9.0,0.0006217187068250898,0.06%,0.0,2.3265,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.0,0.00,0.0,0.00,,N/A,,N/A,官方+直营目标池
2026-03,2026-03-05,account,抖音-星途汽车官方直播间,,14476.0,65.1429,247864.68,247864.68,17.1225,17.12,3804.9403,3804.94,6.0,535.8148,0.011197898665929356,1.12%,15.0,0.001036197844708483,0.10%,0.0,2.4127,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.0,0.00,0.0,0.00,,N/A,,N/A,官方+直营目标池
2026-03,2026-03-06,account,抖音-星途汽车官方直播间,,14476.0,65.1429,247864.68,247864.68,17.1225,17.12,3804.9403,3804.94,11.0,556.1923,0.019777332134707143,1.98%,26.0,0.0017960762641613705,0.18%,0.0,2.5055,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.0,0.00,0.0,0.00,,N/A,,N/A,官方+直营目标池
2026-03,2026-03-07,account,抖音-星途汽车官方直播间,,14476.0,65.1429,247864.68,247864.68,17.1225,17.12,3804.9403,3804.94,0.0,578.0,0.0,0.00%,26.0,0.0017960762641613705,0.18%,0.0,2.6057,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,,N/A,0.0,0.00,,N/A,,N/A,官方+直营目标池
2026-03,2026-03-08,account,抖音-星途汽车官方直播间,,14476.0,65.1429,247864.68,247864.68,17.1225,17.12,3804.9403,3804.94,497.0,602.0833,0.8254671280276816,82.55%,523.0,0.03612876485216911,3.61%,2.0,2.7143,0.736842105263158,73.68%,2.0,0.030701754385964914,3.07%,28450.52,28450.52,57.2445,57.24,54.3987,54.40,14225.26,14225.26,14225.26,14225.26,官方+直营目标池
2026-03,2026-03-09,account,抖音-星途汽车官方直播间,,14476.0,65.1429,247864.68,247864.68,17.1225,17.12,3804.9403,3804.94,190.0,606.6522,0.313194295133663,31.32%,713.0,0.049253937551809894,4.93%,0.0,2.7453,0.0,0.00%,2.0,0.030701754385964914,3.07%,0.0,28450.52,0.0,0.00,39.9026,39.90,,N/A,14225.26,14225.26,官方+直营目标池
2026-03,2026-03-10,account,抖音-星途汽车官方直播间,,14476.0,65.1429,247864.68,247864.68,17.1225,17.12,3804.9403,3804.94,0.0,625.5909,0.0,0.00%,713.0,0.049253937551809894,4.93%,2.0,2.8701,0.6968325791855204,69.68%,4.0,0.06140350877192983,6.14%,0.0,28450.52,,N/A,39.9026,39.90,0.0,0.00,7112.63,7112.63,官方+直营目标池
2026-03,2026-03-11,account,抖音-星途汽车官方直播间,,14476.0,65.1429,247864.68,247864.68,17.1225,17.12,3804.9403,3804.94,0.0,655.381,0.0,0.00%,713.0,0.049253937551809894,4.93%,0.0,2.9116,0.0,0.00%,4.0,0.06140350877192983,6.14%,0.0,28450.52,,N/A,39.9026,39.90,,N/A,7112.63,7112.63,官方+直营目标池
2026-03,2026-03-12,account,抖音-星途汽车官方直播间,,14476.0,65.1429,247864.68,247864.68,17.1225,17.12,3804.9403,3804.94,3.0,688.15,0.004359514640703335,0.44%,716.0,0.04946117712075159,4.95%,0.0,3.0571,0.0,0.00%,4.0,0.06140350877192983,6.14%,0.0,28450.52,0.0,0.00,39.7354,39.74,,N/A,7112.63,7112.63,官方+直营目标池
2026-03,2026-03-13,account,抖音-星途汽车官方直播间,,14476.0,65.1429,247864.68,247864.68,17.1225,17.12,3804.9403,3804.94,0.0,724.2105,0.0,0.00%,716.0,0.04946117712075159,4.95%,0.0,3.218,0.0,0.00%,4.0,0.06140350877192983,6.14%,0.0,28450.52,,N/A,39.7354,39.74,,N/A,7112.63,7112.63,官方+直营目标池
2026-03,2026-03-14,account,抖音-星途汽车官方直播间,,14476.0,65.1429,247864.68,247864.68,17.1225,17.12,3804.9403,3804.94,0.0,764.4444,0.0,0.00%,716.0,0.04946117712075159,4.95%,1.0,3.3968,0.294392523364486,29.44%,5.0,0.07675438596491228,7.68%,0.0,28450.52,,N/A,39.7354,39.74,0.0,0.00,5690.104,5690.10,官方+直营目标池
2026-03,2026-03-15,account,抖音-星途汽车官方直播间,,14476.0,65.1429,247864.68,247864.68,17.1225,17.12,3804.9403,3804.94,1082.0,809.4118,1.3367732558139536,133.68%,1798.0,0.12420558165239017,12.42%,0.0,3.5378,0.0,0.00%,5.0,0.07675438596491228,7.68%,35067.94,63518.46,32.4103,32.41,35.3273,35.33,,N/A,12703.692,12703.69,官方+直营目标池
2026-03,2026-03-16,account,抖音-星途汽车官方直播间,,14476.0,65.1429,247864.68,247864.68,17.1225,17.12,3804.9403,3804.94,12.0,792.375,0.015144344533838144,1.51%,1810.0,0.12503453992815694,12.50%,0.0,3.7589,0.0,0.00%,5.0,0.07675438596491228,7.68%,0.0,63518.46,0.0,0.00,35.0931,35.09,,N/A,12703.692,12703.69,官方+直营目标池
2026-03,2026-03-17,account,抖音-星途汽车官方直播间,,14476.0,65.1429,247864.68,247864.68,17.1225,17.12,3804.9403,3804.94,1022.0,844.4,1.2103268593083847,121.03%,2832.0,0.1956341530809616,19.56%,0.0,4.0095,0.0,0.00%,5.0,0.07675438596491228,7.68%,33530.91,97049.37,32.8091,32.81,34.2688,34.27,,N/A,19409.874,19409.87,官方+直营目标池
2026-03,2026-03-18,account,抖音-星途汽车官方直播间,,14476.0,65.1429,247864.68,247864.68,17.1225,17.12,3804.9403,3804.94,108.0,831.7143,0.12985228443833735,12.99%,2940.0,0.20309477756286268,20.31%,0.0,4.2959,0.0,0.00%,5.0,0.07675438596491228,7.68%,30000.0,127049.37,277.7778,277.78,43.2141,43.21,,N/A,25409.874,25409.87,官方+直营目标池
2026-03,2026-03-19,account,抖音-星途汽车官方直播间,,14476.0,65.1429,247864.68,247864.68,17.1225,17.12,3804.9403,3804.94,1068.0,887.3846,1.2035367545076283,120.35%,4008.0,0.27687206410610665,27.69%,1.0,4.6264,0.21615201900237532,21.62%,6.0,0.09210526315789475,9.21%,39343.82,166393.19,36.8388,36.84,41.5153,41.52,39343.82,39343.82,27732.1983,27732.20,官方+直营目标池
2026-03,2026-03-20,account,抖音-星途汽车官方直播间,,14476.0,65.1429,247864.68,247864.68,17.1225,17.12,3804.9403,3804.94,499.0,872.3333,0.5720290408865113,57.20%,4507.0,0.31134291240674217,31.13%,0.0,4.9286,0.0,0.00%,6.0,0.09210526315789475,9.21%,17987.2,184380.39,36.0465,36.05,40.9098,40.91,,N/A,30730.065,30730.06,官方+直营目标池
2026-03,2026-03-21,account,抖音-星途汽车官方直播间,,14476.0,65.1429,247864.68,247864.68,17.1225,17.12,3804.9403,3804.94,18.0,906.2727,0.019861570869696057,1.99%,4525.0,0.31258634982039235,31.26%,0.0,5.3766,0.0,0.00%,6.0,0.09210526315789475,9.21%,0.0,184380.39,0.0,0.00,40.747,40.75,,N/A,30730.065,30730.06,官方+直营目标池
2026-03,2026-03-22,account,抖音-星途汽车官方直播间,,14476.0,65.1429,247864.68,247864.68,17.1225,17.12,3804.9403,3804.94,0.0,995.1,0.0,0.00%,4525.0,0.31258634982039235,31.26%,1.0,5.9143,0.16908212560386476,16.91%,7.0,0.1074561403508772,10.75%,0.0,184380.39,,N/A,40.747,40.75,0.0,0.00,26340.0557,26340.06,官方+直营目标池
2026-03,2026-03-23,account,抖音-星途汽车官方直播间,,14476.0,65.1429,247864.68,247864.68,17.1225,17.12,3804.9403,3804.94,15.0,1105.6667,0.013566475731082302,1.36%,4540.0,0.31362254766510084,31.36%,0.0,6.4603,0.0,0.00%,7.0,0.1074561403508772,10.75%,0.0,184380.39,0.0,0.00,40.6124,40.61,,N/A,26340.0557,26340.06,官方+直营目标池
2026-03,2026-03-24,account,抖音-星途汽车官方直播间,,14476.0,65.1429,247864.68,247864.68,17.1225,17.12,3804.9403,3804.94,0.0,1242.0,0.0,0.00%,4540.0,0.31362254766510084,31.36%,0.0,7.2679,0.0,0.00%,7.0,0.1074561403508772,10.75%,0.0,184380.39,,N/A,40.6124,40.61,,N/A,26340.0557,26340.06,官方+直营目标池
2026-03,2026-03-25,account,抖音-星途汽车官方直播间,,14476.0,65.1429,247864.68,247864.68,17.1225,17.12,3804.9403,3804.94,0.0,1419.4286,0.0,0.00%,4540.0,0.31362254766510084,31.36%,0.0,8.3061,0.0,0.00%,7.0,0.1074561403508772,10.75%,0.0,184380.39,,N/A,40.6124,40.61,,N/A,26340.0557,26340.06,官方+直营目标池
