snapshot_date,analysis_mode,evidence_mode,subject_area,topic_name,table_name,grain,dimension_key,metric_name,metric_value,raw_evidence_required,source_scope,migration_status,schema_version,metric_version,run_id
2026-03-12,raw-evidence,raw,process_sla,process_sla,sla_channel3,dimension,星途星纪元直播营销中心,平均下发到首次跟进_分钟,1272.49,True,raw-input:总部新媒体线索2026-03-13.csv,partially_unified_capable,1.0.0,metric-v1,runtime-check-raw
2026-03-12,raw-evidence,raw,process_sla,process_sla,sla_channel3,dimension,星途汽车直播营销中心,平均下发到首次跟进_分钟,266.77,True,raw-input:总部新媒体线索2026-03-13.csv,partially_unified_capable,1.0.0,metric-v1,runtime-check-raw
2026-03-12,raw-evidence,raw,process_sla,process_sla,sla_channel3,dimension,私信投放,平均下发到首次跟进_分钟,598.31,True,raw-input:总部新媒体线索2026-03-13.csv,partially_unified_capable,1.0.0,metric-v1,runtime-check-raw
2026-03-12,raw-evidence,raw,process_sla,process_sla,sla_channel3,dimension,主页,平均下发到首次跟进_分钟,5.65,True,raw-input:总部新媒体线索2026-03-13.csv,partially_unified_capable,1.0.0,metric-v1,runtime-check-raw
2026-03-12,raw-evidence,raw,process_sla,process_sla,sla_channel3,dimension,直播,下发到首次跟进_15分钟达标率,38.68,True,raw-input:总部新媒体线索2026-03-13.csv,partially_unified_capable,1.0.0,metric-v1,runtime-check-raw
2026-03-12,raw-evidence,raw,process_sla,process_sla,sla_channel3,dimension,其他,下发到首次跟进_15分钟达标率,57.76,True,raw-input:总部新媒体线索2026-03-13.csv,partially_unified_capable,1.0.0,metric-v1,runtime-check-raw
2026-03-12,raw-evidence,raw,process_sla,process_sla,sla_channel3,dimension,私信,下发到首次跟进_15分钟达标率,50.0,True,raw-input:总部新媒体线索2026-03-13.csv,partially_unified_capable,1.0.0,metric-v1,runtime-check-raw
2026-03-12,raw-evidence,raw,process_sla,process_sla,sla_channel3,dimension,星途星纪元直播营销中心,下发到首次跟进_15分钟达标率,75.0,True,raw-input:总部新媒体线索2026-03-13.csv,partially_unified_capable,1.0.0,metric-v1,runtime-check-raw
2026-03-12,raw-evidence,raw,process_sla,process_sla,sla_channel3,dimension,星途汽车直播营销中心,下发到首次跟进_15分钟达标率,72.22,True,raw-input:总部新媒体线索2026-03-13.csv,partially_unified_capable,1.0.0,metric-v1,runtime-check-raw
2026-03-12,raw-evidence,raw,process_sla,process_sla,sla_channel3,dimension,私信投放,下发到首次跟进_15分钟达标率,0.0,True,raw-input:总部新媒体线索2026-03-13.csv,partially_unified_capable,1.0.0,metric-v1,runtime-check-raw
2026-03-12,raw-evidence,raw,process_sla,process_sla,sla_channel3,dimension,主页,下发到首次跟进_15分钟达标率,100.0,True,raw-input:总部新媒体线索2026-03-13.csv,partially_unified_capable,1.0.0,metric-v1,runtime-check-raw
2026-03-12,raw-evidence,raw,process_sla,process_sla,sla_channel3,dimension,直播,下发到首次跟进_60分钟达标率,54.43,True,raw-input:总部新媒体线索2026-03-13.csv,partially_unified_capable,1.0.0,metric-v1,runtime-check-raw
2026-03-12,raw-evidence,raw,process_sla,process_sla,sla_channel3,dimension,其他,下发到首次跟进_60分钟达标率,64.26,True,raw-input:总部新媒体线索2026-03-13.csv,partially_unified_capable,1.0.0,metric-v1,runtime-check-raw
2026-03-12,raw-evidence,raw,process_sla,process_sla,sla_channel3,dimension,私信,下发到首次跟进_60分钟达标率,53.85,True,raw-input:总部新媒体线索2026-03-13.csv,partially_unified_capable,1.0.0,metric-v1,runtime-check-raw
2026-03-12,raw-evidence,raw,process_sla,process_sla,sla_channel3,dimension,星途星纪元直播营销中心,下发到首次跟进_60分钟达标率,75.0,True,raw-input:总部新媒体线索2026-03-13.csv,partially_unified_capable,1.0.0,metric-v1,runtime-check-raw
